Year,Irrigation,Apples,Beef,Citrus,Cotton,Dairy,Grapes,Hay,Nuts,Other non-cereal crops,Pears,Plantation fruit,Rice,Sheep,Stone fruit,Sugar,Summer cereals,Summer legumes,Summer oilseeds,Tropical stone fruit,Vegetables,Winter cereals,Winter legumes,Winter oilseeds
2010,dry (2010),0.003274463394165039,47.52132437102938,0.01149168507385254,0.16978634310150145,6.407577752964676,0.02753101647186279,1.0932336002998353,0.05900005494117737,0.042616347526550295,0.0,0.12108103223228454,0.0,18.34431753940041,0.008776095846757294,0.8911266605262755,0.309928651884079,0.1009543760817051,0.008728279508590698,0.0058604873980879785,0.010993599349975586,6.88227239689131,0.6073976596336961,0.9343082929162979
2010,irr (2010),0.016168310195922853,1.2261121792601646,0.2018212904939652,0.743799128206253,2.769300187283754,0.20290053630828858,0.13257537004470826,0.07701618912887574,0.07344349819564819,0.019155532983779904,0.14323547653961183,0.12118444475850464,0.016142799117326738,0.07545060972575843,0.34329084877204896,0.05038131252861023,0.0020393705749511717,0.01435562617111206,0.009490493937969208,0.5857341000938415,0.10749246303939819,0.0008985768909454345,0.01833385262584686
2050,dry (2050),0.0,28.331464140485874,0.08104410005187987,0.28130377420043945,4.599838624681174,0.13196160735973983,0.28861361412429803,0.09111079017448426,0.0023256164703369143,,0.08031206149291992,0.00021753903429421872,21.43721960628825,0.0,0.8291468538475036,0.2582577876873016,0.00612036714394479,0.006712327445983886,0.0,0.0,6.529974216522566,0.45949172053131276,0.8211959755659103
2050,irr (2050),0.004049304916381836,6.285032372185877,0.023792367889404295,0.062312306367874146,3.7865059067045514,0.0848506984239077,0.05547237358474732,0.022847445153620336,0.1290431909313202,,0.10020174639251925,0.09150363889048163,0.009523442806327368,0.05115503567534156,0.14622121523857118,0.0,0.009959989160537721,0.0,0.01116668846511841,0.3260022289462034,0.7929394032384791,0.0,0.00414259253692627
