21,18,62.811810956528745
21,17,0.0
21,16,0.0
21,15,0.0
21,14,0.0
21,13,0.0
21,12,0.0
21,11,0.0
21,10,0.0
21,9,0.0
21,8,0.0
21,7,0.0
21,6,0.0
21,5,0.0
21,4,0.0
21,3,0.0
21,2,0.0
21,1,0.0
22,30,0.0
22,29,0.015716288354256647
22,28,0.0
22,27,0.0
22,26,0.3944524401136862
22,25,0.10411616782120207
22,24,0.0
22,23,0.0
22,22,0.0
22,21,0.46660492648949636
22,20,0.0
22,19,4.100364215856056
22,18,0.0
22,17,0.0
22,16,0.0
22,15,0.0
22,14,0.0
22,13,0.0
22,12,0.0
22,11,0.0
22,10,0.0
22,9,0.0
22,8,0.0
22,7,0.0
22,6,2.314920001547489
22,5,0.0
22,4,3.8987720505719343
22,3,0.013301920898037386
22,2,0.0
22,1,0.0
23,30,0.0
23,29,0.0
23,28,2.1360837411231506
23,27,0.0
23,26,0.0
23,25,0.0
23,24,0.0
23,23,0.0
23,22,0.0
23,21,0.0
23,20,0.0
23,19,0.0
23,18,0.0
23,17,0.0
23,16,0.0
23,15,0.0
23,14,0.8544500875431278
23,13,0.0
23,12,0.0
23,11,0.0
23,10,0.0
23,9,0.0
23,8,0.0
23,7,0.0
23,6,0.0
23,5,98.26435053112776
23,4,0.0
23,3,0.0
23,2,0.0
23,1,0.0
24,30,0.0
24,29,0.09117446212548751
24,28,0.0
24,27,0.0
24,26,0.0
24,25,0.0846940685089896
24,24,0.0
24,23,0.0
24,22,0.0
24,21,0.2488789047601458
24,20,0.0
24,19,0.0
24,18,0.0
24,17,0.0
24,16,0.0
24,15,0.06507616833775547
24,14,0.0
24,13,5.3024809297580635
24,12,0.0
24,11,0.0
24,10,0.0
24,9,0.0
24,8,0.0
24,7,0.0
24,6,0.03860910944584335
24,5,0.0
24,4,4.661338109436027
24,3,0.011589329272510196
24,2,0.0
24,1,0.0
25,30,0.0
25,29,9.424062123066756
25,28,0.0
25,27,11.463107684997151
25,26,2.725900730872506
25,25,8.861961855314297
25,24,0.0
25,23,0.0
25,22,7.6538291601380255
25,21,16.745198161920023
25,20,24.96803162214716
25,19,14.185922485279976
25,18,0.0
25,17,0.0
25,16,31.99627038153287
25,15,11.588633207849112
25,14,0.0
25,13,18.265252870096905
25,12,0.0
25,11,5.343601125448048
25,10,9.252735965392574
25,9,19.269593703180853
25,8,0.0
25,7,0.0
25,6,14.9569152573163
25,5,0.0
25,4,6.828420793859519
25,3,57.803875604652724
25,2,9.930688268830092
25,1,9.696367130339956
26,30,0.0
26,29,0.9951456526895875
26,28,0.0
26,27,0.0
26,26,0.0
26,25,0.0
26,24,0.0
26,23,0.0
26,22,0.0
26,21,1.6719645052070111
26,20,4.230707629954835
26,19,1.9120589105558683
26,18,0.0
26,17,0.0
26,16,6.443704213560271
26,15,2.3672654877585386
26,14,0.0
26,13,0.0
26,12,0.0
26,11,0.0
26,10,0.0
26,9,0.0
26,8,0.0
26,7,0.0
26,6,4.0570356923289115
26,5,0.0
26,4,1.7217058343070926
26,3,0.0
26,2,21.31996994355737
26,1,0.7176034510111547
27,30,0.0
27,29,1.786592522345782
27,28,0.0
27,27,0.0
27,26,0.0
27,25,0.4639086119178611
27,24,0.0
27,23,0.0
27,22,1.5687544851721376
27,21,0.27593329067651434
27,20,0.0
27,19,0.0
27,18,0.0
27,17,0.0
27,16,0.0
27,15,2.9112591719898067
27,14,0.0
27,13,5.910950966241374
27,12,0.0
27,11,0.4089480405751991
27,10,1.970603316254066
27,9,0.0
27,8,0.0
27,7,0.0
27,6,0.4532917006756808
27,5,0.0
27,4,0.0
27,3,0.0
27,2,0.0
27,1,12.441958284865029
28,30,39.92824992219022
28,29,59.58659129783415
28,28,0.0
28,27,17.247274627532796
28,26,48.751327624680336
28,25,43.590364108363545
28,24,0.0
28,23,0.0
28,22,17.1189153819555
28,21,48.64918084861555
28,20,26.094243661739913
28,19,48.35230867524444
28,18,37.18818596067511
28,17,87.4210146726629
28,16,12.821269283065892
28,15,47.601268818962524
28,14,0.0
28,13,35.34218036311401
28,12,19.90094451374346
28,11,79.1033590969249
28,10,79.3572425828406
28,9,67.82349358280118
28,8,0.0
28,7,66.69436634154505
28,6,55.33875290890084
28,5,0.0
28,4,47.13127664423285
28,3,34.72339744047011
28,2,53.197469905008674
28,1,61.53693041556517
